customer_id,name,email,age,country,registration_date,age_group,total_spent,avg_order_value,order_count,last_order_date
384,Customer_384,customer384@example.com,52,Germany,2024-08-12 11:49:09.859956,51+,46440.77,6634.395714285713,7.0,2025-10-09 11:49:15.286397
385,Customer_385,customer385@example.com,23,France,2025-09-24 11:49:09.859956,18-25,33078.94,6615.7880000000005,5.0,2025-10-31 11:49:14.103677
386,Customer_386,customer386@example.com,74,Germany,2024-12-08 11:49:09.859956,51+,4362.68,2181.34,2.0,2025-09-05 11:49:14.462140
387,Customer_387,customer387@example.com,56,Canada,2025-10-08 11:49:09.859956,51+,29896.53,7474.1325,4.0,2025-09-02 11:49:14.553137
388,Customer_388,customer388@example.com,23,UK,2023-12-14 11:49:09.859956,18-25,58913.54,8416.22,7.0,2025-09-18 11:49:13.091943
389,Customer_389,customer389@example.com,71,France,2024-03-12 11:49:09.859956,51+,55022.94,11004.588,5.0,2025-06-29 11:49:12.251763
390,Customer_390,customer390@example.com,78,USA,2023-12-16 11:49:09.859956,51+,13221.550000000001,3305.3875000000003,4.0,2025-08-05 11:49:16.291289
391,Customer_391,customer391@example.com,70,Canada,2024-03-23 11:49:09.859956,51+,61706.490000000005,7713.311250000001,8.0,2025-05-16 11:49:11.225629
392,Customer_392,customer392@example.com,20,UK,2024-07-10 11:49:09.859956,18-25,17289.559999999998,5763.186666666666,3.0,2024-12-17 11:49:16.505407
393,Customer_393,customer393@example.com,51,Australia,2024-08-08 11:49:09.859956,51+,40353.770000000004,8070.754000000001,5.0,2025-10-03 11:49:13.839453
394,Customer_394,customer394@example.com,76,Canada,2025-05-02 11:49:09.859956,51+,51621.25,8603.541666666666,6.0,2025-08-28 11:49:15.819705
395,Customer_395,customer395@example.com,55,Germany,2024-01-23 11:49:09.859956,51+,32096.06,10698.686666666666,3.0,2025-09-03 11:49:15.957475
396,Customer_396,customer396@example.com,70,Germany,2025-08-02 11:49:09.859956,51+,24531.33,6132.8325,4.0,2025-08-13 11:49:12.642433
397,Customer_397,customer397@example.com,48,Canada,2024-09-11 11:49:09.859956,36-50,35805.090000000004,8951.272500000001,4.0,2025-08-26 11:49:13.927498
398,Customer_398,customer398@example.com,39,Canada,2023-12-18 11:49:09.859956,36-50,24733.19,8244.396666666666,3.0,2025-04-18 11:49:12.795413
399,Customer_399,customer399@example.com,24,UK,2024-12-01 11:49:09.859956,18-25,163629.26,13635.771666666667,12.0,2025-09-18 11:49:10.384247
400,Customer_400,customer400@example.com,44,Australia,2024-06-14 11:49:09.859956,36-50,46451.14,9290.228,5.0,2025-08-15 11:49:14.260986
401,Customer_401,customer401@example.com,36,Australia,2024-09-19 11:49:09.859956,36-50,30890.81,10296.936666666666,3.0,2025-10-18 11:49:15.039313
402,Customer_402,customer402@example.com,70,France,2025-09-27 11:49:09.859956,51+,30285.21,4326.458571428571,7.0,2025-05-22 11:49:13.818449
403,Customer_403,customer403@example.com,47,USA,2024-12-16 11:49:09.859956,36-50,63204.560000000005,9029.222857142859,7.0,2025-09-23 11:49:14.533052
404,Customer_404,customer404@example.com,34,Canada,2025-07-08 11:49:09.859956,26-35,40806.31,13602.103333333333,3.0,2025-08-11 11:49:14.194252
405,Customer_405,customer405@example.com,80,Germany,2024-05-26 11:49:09.859956,51+,52178.01,13044.5025,4.0,2025-10-17 11:49:11.445804
406,Customer_406,customer406@example.com,70,USA,2023-12-31 11:49:09.859956,51+,6724.71,6724.71,1.0,2025-04-07 11:49:10.915249
407,Customer_407,customer407@example.com,73,France,2024-07-18 11:49:09.859956,51+,63539.33,9077.047142857144,7.0,2025-10-19 11:49:14.755047
408,Customer_408,customer408@example.com,44,USA,2025-04-25 11:49:09.859956,36-50,45514.68,9102.936,5.0,2025-10-29 11:49:14.997228
409,Customer_409,customer409@example.com,51,Canada,2024-02-05 11:49:09.859956,51+,26110.410000000003,8703.470000000001,3.0,2025-07-23 11:49:13.578857
410,Customer_410,customer410@example.com,66,Germany,2024-02-02 11:49:09.859956,51+,73176.19,12196.031666666668,6.0,2025-10-13 11:49:14.265998
411,Customer_411,customer411@example.com,46,USA,2025-04-09 11:49:09.859956,36-50,14549.66,14549.66,1.0,2025-08-04 11:49:12.755609
412,Customer_412,customer412@example.com,35,France,2025-06-22 11:49:09.859956,26-35,43392.11,14464.036666666667,3.0,2025-10-12 11:49:15.554850
413,Customer_413,customer413@example.com,77,Canada,2024-08-12 11:49:09.859956,51+,62928.92,10488.153333333334,6.0,2025-07-24 11:49:15.173730
414,Customer_414,customer414@example.com,74,Australia,2024-06-25 11:49:09.859956,51+,110546.93,10049.72090909091,11.0,2025-10-25 11:49:15.135985
415,Customer_415,customer415@example.com,25,USA,2024-01-28 11:49:09.860952,18-25,43452.0,8690.4,5.0,2025-09-25 11:49:12.982031
416,Customer_416,customer416@example.com,56,UK,2023-11-08 11:49:09.860952,51+,30672.309999999998,5112.051666666666,6.0,2025-10-19 11:49:15.492827
417,Customer_417,customer417@example.com,28,Canada,2024-04-18 11:49:09.860952,26-35,7839.15,7839.15,1.0,2025-09-10 11:49:12.938283
418,Customer_418,customer418@example.com,18,France,2024-09-12 11:49:09.860952,18-25,38179.97,7635.994000000001,5.0,2025-06-15 11:49:15.232736
419,Customer_419,customer419@example.com,23,UK,2025-07-10 11:49:09.860952,18-25,102482.78,12810.3475,8.0,2025-10-10 11:49:11.005896
420,Customer_420,customer420@example.com,47,USA,2024-01-10 11:49:09.860952,36-50,41668.81,10417.2025,4.0,2025-10-04 11:49:13.767181
421,Customer_421,customer421@example.com,71,UK,2024-06-11 11:49:09.860952,51+,32947.17,10982.39,3.0,2025-07-10 11:49:12.154211
422,Customer_422,customer422@example.com,77,Australia,2025-01-09 11:49:09.860952,51+,61358.14,7669.7675,8.0,2025-11-03 11:49:12.540101
423,Customer_423,customer423@example.com,50,Australia,2025-01-28 11:49:09.860952,36-50,6072.87,3036.435,2.0,2025-09-02 11:49:15.749083
424,Customer_424,customer424@example.com,44,Germany,2024-07-08 11:49:09.860952,36-50,79500.41,8833.378888888888,9.0,2025-10-21 11:49:12.595220
425,Customer_425,customer425@example.com,33,Germany,2024-04-18 11:49:09.860952,26-35,37043.55,6173.925,6.0,2025-08-10 11:49:10.823693
426,Customer_426,customer426@example.com,27,Germany,2025-04-22 11:49:09.860952,26-35,72364.58,10337.797142857144,7.0,2025-10-18 11:49:15.731052
427,Customer_427,customer427@example.com,76,France,2024-06-01 11:49:09.860952,51+,12046.53,4015.51,3.0,2025-02-16 11:49:10.226983
428,Customer_428,customer428@example.com,65,UK,2025-08-24 11:49:09.860952,51+,21381.48,4276.296,5.0,2025-07-15 11:49:10.562088
429,Customer_429,customer429@example.com,35,Germany,2024-11-20 11:49:09.860952,26-35,95621.66,10624.628888888888,9.0,2025-09-13 11:49:15.662504
430,Customer_430,customer430@example.com,77,France,2025-02-03 11:49:09.860952,51+,48273.86,8045.643333333333,6.0,2025-09-02 11:49:10.878244
431,Customer_431,customer431@example.com,70,USA,2025-01-18 11:49:09.860952,51+,64197.520000000004,9171.074285714287,7.0,2025-11-02 11:49:15.487832
432,Customer_432,customer432@example.com,64,Canada,2024-03-12 11:49:09.860952,51+,48825.75,12206.4375,4.0,2025-10-25 11:49:16.694922
433,Customer_433,customer433@example.com,55,Australia,2024-06-20 11:49:09.860952,51+,62779.72,10463.286666666667,6.0,2025-10-11 11:49:11.075384
434,Customer_434,customer434@example.com,73,UK,2024-08-03 11:49:09.860952,51+,12240.689999999999,6120.344999999999,2.0,2025-08-18 11:49:12.566962
435,Customer_435,customer435@example.com,52,Germany,2024-11-15 11:49:09.860952,51+,48171.11,6881.587142857143,7.0,2025-09-07 11:49:16.228788
436,Customer_436,customer436@example.com,39,France,2024-04-26 11:49:09.860952,36-50,25732.65,4288.775000000001,6.0,2025-10-29 11:49:11.591082
437,Customer_437,customer437@example.com,42,Germany,2024-12-09 11:49:09.860952,36-50,67424.79000000001,11237.465000000002,6.0,2025-08-13 11:49:16.184794
438,Customer_438,customer438@example.com,73,UK,2023-11-20 11:49:09.860952,51+,77948.8,11135.542857142858,7.0,2025-10-20 11:49:15.733045
439,Customer_439,customer439@example.com,33,France,2024-10-07 11:49:09.860952,26-35,85881.07,8588.107,10.0,2025-11-02 11:49:14.858349
440,Customer_440,customer440@example.com,32,Germany,2025-09-20 11:49:09.860952,26-35,56055.64,14013.91,4.0,2025-09-07 11:49:12.577741
441,Customer_441,customer441@example.com,38,Australia,2024-07-07 11:49:09.860952,36-50,73757.4,10536.771428571428,7.0,2025-08-28 11:49:14.947687
442,Customer_442,customer442@example.com,63,Germany,2024-10-04 11:49:09.860952,51+,16675.670000000002,4168.9175000000005,4.0,2025-05-16 11:49:13.530429
443,Customer_443,customer443@example.com,60,Australia,2025-06-01 11:49:09.860952,51+,10213.34,5106.67,2.0,2025-07-22 11:49:11.709833
444,Customer_444,customer444@example.com,49,USA,2025-06-27 11:49:09.860952,36-50,12544.49,12544.49,1.0,2025-07-29 11:49:12.107099
445,Customer_445,customer445@example.com,50,France,2024-11-29 11:49:09.860952,36-50,41914.45,8382.89,5.0,2025-09-22 11:49:15.866291
446,Customer_446,customer446@example.com,73,USA,2024-08-10 11:49:09.860952,51+,,,,
447,Customer_447,customer447@example.com,24,France,2024-07-24 11:49:09.860952,18-25,49348.020000000004,12337.005000000001,4.0,2025-09-06 11:49:10.116865
448,Customer_448,customer448@example.com,18,Australia,2025-06-09 11:49:09.860952,18-25,70304.1,11717.35,6.0,2025-09-30 11:49:16.415784
449,Customer_449,customer449@example.com,44,Australia,2025-05-29 11:49:09.860952,36-50,25852.920000000002,8617.640000000001,3.0,2025-07-20 11:49:11.356842
450,Customer_450,customer450@example.com,22,Germany,2025-02-05 11:49:09.860952,18-25,58725.97,14681.4925,4.0,2025-08-31 11:49:13.865210
451,Customer_451,customer451@example.com,39,France,2023-11-25 11:49:09.860952,36-50,43469.62,7244.936666666667,6.0,2025-09-22 11:49:15.928435
452,Customer_452,customer452@example.com,43,Australia,2025-08-13 11:49:09.860952,36-50,64887.24,7209.693333333333,9.0,2025-10-31 11:49:11.208628
453,Customer_453,customer453@example.com,72,Canada,2023-12-14 11:49:09.860952,51+,39499.9,6583.316666666667,6.0,2025-07-10 11:49:11.724742
454,Customer_454,customer454@example.com,72,France,2024-10-10 11:49:09.860952,51+,61557.81,6839.756666666666,9.0,2025-08-18 11:49:12.961091
455,Customer_455,customer455@example.com,79,Canada,2024-02-01 11:49:09.860952,51+,3889.83,3889.83,1.0,2025-02-22 11:49:12.021599
456,Customer_456,customer456@example.com,63,Germany,2024-04-28 11:49:09.860952,51+,49609.98,7087.14,7.0,2025-10-09 11:49:10.458188
457,Customer_457,customer457@example.com,20,France,2025-08-25 11:49:09.860952,18-25,49946.219999999994,8324.369999999999,6.0,2025-08-27 11:49:14.151883
458,Customer_458,customer458@example.com,33,Australia,2023-12-04 11:49:09.860952,26-35,38755.55,12918.516666666668,3.0,2025-08-11 11:49:15.116107
459,Customer_459,customer459@example.com,76,Canada,2025-03-16 11:49:09.860952,51+,77367.33,12894.555,6.0,2025-08-02 11:49:11.469283
460,Customer_460,customer460@example.com,65,USA,2024-08-16 11:49:09.860952,51+,32591.379999999997,8147.844999999999,4.0,2025-06-09 11:49:12.456866
461,Customer_461,customer461@example.com,80,USA,2024-01-25 11:49:09.860952,51+,44741.2,7456.866666666666,6.0,2025-09-13 11:49:15.702053
462,Customer_462,customer462@example.com,63,USA,2024-08-06 11:49:09.860952,51+,54653.52,9108.92,6.0,2025-09-18 11:49:11.507374
463,Customer_463,customer463@example.com,28,Australia,2025-01-01 11:49:09.860952,26-35,41641.91,8328.382000000001,5.0,2025-09-28 11:49:12.119095
464,Customer_464,customer464@example.com,75,USA,2025-09-17 11:49:09.860952,51+,80951.88,11564.554285714286,7.0,2025-08-19 11:49:10.656124
465,Customer_465,customer465@example.com,38,USA,2025-01-07 11:49:09.860952,36-50,84352.96,9372.551111111112,9.0,2025-10-12 11:49:14.933584
466,Customer_466,customer466@example.com,40,Canada,2024-08-19 11:49:09.860952,36-50,17611.43,5870.4766666666665,3.0,2025-09-01 11:49:16.169776
467,Customer_467,customer467@example.com,27,UK,2024-05-09 11:49:09.860952,26-35,150196.97,9387.310625,16.0,2025-09-05 11:49:15.758174
468,Customer_468,customer468@example.com,44,France,2023-12-06 11:49:09.860952,36-50,66021.69,8252.71125,8.0,2025-06-12 11:49:15.295391
469,Customer_469,customer469@example.com,68,UK,2025-05-13 11:49:09.860952,51+,26272.45,8757.483333333334,3.0,2025-07-26 11:49:11.544208
470,Customer_470,customer470@example.com,29,USA,2024-02-18 11:49:09.860952,26-35,42435.95,8487.189999999999,5.0,2025-08-20 11:49:16.502409
471,Customer_471,customer471@example.com,73,Germany,2024-02-08 11:49:09.860952,51+,30676.61,6135.322,5.0,2025-10-30 11:49:13.720585
472,Customer_472,customer472@example.com,61,UK,2024-06-12 11:49:09.860952,51+,12217.509999999998,6108.754999999999,2.0,2025-02-08 11:49:13.702575
473,Customer_473,customer473@example.com,76,France,2025-06-10 11:49:09.860952,51+,15612.060000000001,5204.02,3.0,2025-09-04 11:49:15.076072
474,Customer_474,customer474@example.com,32,Germany,2024-01-20 11:49:09.860952,26-35,36401.22,9100.305,4.0,2025-10-05 11:49:16.557433
475,Customer_475,customer475@example.com,34,Germany,2025-02-15 11:49:09.860952,26-35,75820.06999999999,8424.452222222222,9.0,2025-10-21 11:49:12.140097
476,Customer_476,customer476@example.com,60,USA,2024-07-15 11:49:09.860952,51+,63313.57,6331.357,10.0,2025-07-30 11:49:13.001002
477,Customer_477,customer477@example.com,75,Canada,2023-12-11 11:49:09.860952,51+,32326.07,16163.035,2.0,2025-09-23 11:49:10.190520
478,Customer_478,customer478@example.com,52,UK,2025-08-20 11:49:09.860952,51+,93485.87,11685.73375,8.0,2025-09-04 11:49:13.762179
479,Customer_479,customer479@example.com,46,Canada,2024-03-12 11:49:09.860952,36-50,44877.56,7479.593333333333,6.0,2025-10-05 11:49:16.120610
480,Customer_480,customer480@example.com,37,Australia,2024-08-26 11:49:09.860952,36-50,15193.830000000002,5064.610000000001,3.0,2025-07-16 11:49:16.325206
481,Customer_481,customer481@example.com,62,Canada,2024-07-24 11:49:09.860952,51+,43040.5,8608.1,5.0,2025-10-17 11:49:14.576763
482,Customer_482,customer482@example.com,72,Canada,2025-04-14 11:49:09.860952,51+,87279.95,10909.99375,8.0,2025-08-30 11:49:14.377385
483,Customer_483,customer483@example.com,42,Germany,2025-07-17 11:49:09.860952,36-50,29416.15,7354.0375,4.0,2025-09-18 11:49:15.239814
484,Customer_484,customer484@example.com,33,Germany,2024-03-28 11:49:09.860952,26-35,96751.59999999999,12093.949999999999,8.0,2025-10-02 11:49:14.085688
485,Customer_485,customer485@example.com,40,France,2025-01-05 11:49:09.860952,36-50,50629.35,10125.869999999999,5.0,2025-08-15 11:49:12.611222
486,Customer_486,customer486@example.com,62,Canada,2025-10-12 11:49:09.860952,51+,16891.989999999998,8445.994999999999,2.0,2025-09-23 11:49:16.327207
487,Customer_487,customer487@example.com,80,Australia,2024-09-24 11:49:09.860952,51+,43774.75,7295.791666666667,6.0,2025-08-05 11:49:11.711835
488,Customer_488,customer488@example.com,35,USA,2024-04-03 11:49:09.860952,26-35,24345.3,12172.65,2.0,2025-09-30 11:49:15.910926
489,Customer_489,customer489@example.com,73,Australia,2025-09-14 11:49:09.860952,51+,16456.710000000003,5485.570000000001,3.0,2025-08-30 11:49:15.217723
490,Customer_490,customer490@example.com,76,France,2024-06-13 11:49:09.860952,51+,34906.32,6981.264,5.0,2025-03-20 11:49:14.262099
491,Customer_491,customer491@example.com,71,Canada,2025-03-13 11:49:09.860952,51+,31391.2,10463.733333333334,3.0,2025-07-02 11:49:13.606758
492,Customer_492,customer492@example.com,56,Canada,2025-03-24 11:49:09.860952,51+,54456.11,10891.222,5.0,2025-07-31 11:49:11.039799
493,Customer_493,customer493@example.com,58,UK,2024-02-07 11:49:09.860952,51+,52138.45,10427.689999999999,5.0,2025-10-20 11:49:12.141106
494,Customer_494,customer494@example.com,34,Australia,2023-12-29 11:49:09.860952,26-35,10459.25,5229.625,2.0,2025-08-22 11:49:15.646571
495,Customer_495,customer495@example.com,61,UK,2024-01-30 11:49:09.860952,51+,29072.63,5814.526,5.0,2025-11-01 11:49:11.938488
496,Customer_496,customer496@example.com,24,Australia,2024-01-12 11:49:09.860952,18-25,9321.68,3107.226666666667,3.0,2025-10-17 11:49:11.239633
497,Customer_497,customer497@example.com,20,Canada,2024-08-09 11:49:09.860952,18-25,40596.630000000005,10149.157500000001,4.0,2025-09-24 11:49:12.954389
498,Customer_498,customer498@example.com,20,France,2024-10-26 11:49:09.860952,18-25,25077.05,8359.016666666666,3.0,2025-06-24 11:49:11.215545
499,Customer_499,customer499@example.com,64,UK,2025-08-03 11:49:09.860952,51+,17202.54,4300.635,4.0,2025-09-18 11:49:10.236887
500,Customer_500,customer500@example.com,76,Canada,2024-12-04 11:49:09.860952,51+,39374.01,6562.335,6.0,2025-10-27 11:49:13.598759
501,Customer_501,customer501@example.com,65,Germany,2025-05-08 11:49:09.860952,51+,47762.55,11940.6375,4.0,2025-10-20 11:49:12.618331
502,Customer_502,customer502@example.com,30,UK,2024-04-30 11:49:09.860952,26-35,54803.76,10960.752,5.0,2025-10-27 11:49:13.323874
503,Customer_503,customer503@example.com,74,Canada,2024-05-09 11:49:09.860952,51+,24940.5,8313.5,3.0,2025-05-25 11:49:14.310998
504,Customer_504,customer504@example.com,50,Canada,2025-05-19 11:49:09.860952,36-50,33974.32,8493.58,4.0,2025-08-11 11:49:12.979088
505,Customer_505,customer505@example.com,34,Germany,2025-01-05 11:49:09.860952,26-35,26267.33,8755.776666666667,3.0,2025-09-20 11:49:13.699575
506,Customer_506,customer506@example.com,65,Canada,2025-07-09 11:49:09.860952,51+,11814.630000000001,5907.3150000000005,2.0,2025-03-21 11:49:16.723138
507,Customer_507,customer507@example.com,47,USA,2025-06-12 11:49:09.860952,36-50,31713.21,10571.07,3.0,2025-01-22 11:49:12.569011
508,Customer_508,customer508@example.com,66,UK,2023-12-12 11:49:09.860952,51+,18354.77,9177.385,2.0,2025-01-05 11:49:16.219792
509,Customer_509,customer509@example.com,64,Australia,2024-09-23 11:49:09.860952,51+,32009.07,6401.814,5.0,2025-10-18 11:49:09.989808
510,Customer_510,customer510@example.com,79,France,2024-10-25 11:49:09.860952,51+,58110.14,9685.023333333333,6.0,2025-09-02 11:49:15.804711
511,Customer_511,customer511@example.com,23,Germany,2025-10-20 11:49:09.860952,18-25,20115.3,6705.099999999999,3.0,2025-10-21 11:49:15.792797
512,Customer_512,customer512@example.com,34,France,2025-06-30 11:49:09.860952,26-35,2666.5,2666.5,1.0,2025-01-22 11:49:14.623763
513,Customer_513,customer513@example.com,47,Canada,2023-12-16 11:49:09.860952,36-50,40678.49,10169.6225,4.0,2025-07-09 11:49:11.604079
514,Customer_514,customer514@example.com,65,Australia,2025-02-08 11:49:09.860952,51+,12983.73,6491.865,2.0,2025-01-18 11:49:12.941278
515,Customer_515,customer515@example.com,55,Germany,2024-01-20 11:49:09.860952,51+,53484.14,7640.591428571429,7.0,2025-09-13 11:49:10.904243
516,Customer_516,customer516@example.com,78,Canada,2025-07-16 11:49:09.860952,51+,19240.260000000002,6413.420000000001,3.0,2025-07-05 11:49:15.274395
517,Customer_517,customer517@example.com,61,UK,2024-07-09 11:49:09.860952,51+,28124.85,4687.474999999999,6.0,2025-11-01 11:49:13.792449
518,Customer_518,customer518@example.com,19,France,2024-04-08 11:49:09.860952,18-25,31126.45,7781.6125,4.0,2025-10-07 11:49:15.674136
519,Customer_519,customer519@example.com,38,France,2025-03-22 11:49:09.860952,36-50,19677.870000000003,9838.935000000001,2.0,2025-10-03 11:49:13.503445
520,Customer_520,customer520@example.com,59,USA,2024-01-23 11:49:09.860952,51+,35517.45,8879.3625,4.0,2025-10-21 11:49:12.189643
521,Customer_521,customer521@example.com,70,Germany,2023-11-17 11:49:09.860952,51+,47320.49,9464.098,5.0,2025-10-30 11:49:16.673913
522,Customer_522,customer522@example.com,37,Australia,2024-09-11 11:49:09.860952,36-50,42946.79,8589.358,5.0,2025-11-03 11:49:09.922965
523,Customer_523,customer523@example.com,25,UK,2025-09-18 11:49:09.860952,18-25,25859.08,8619.693333333335,3.0,2025-04-28 11:49:10.806682
524,Customer_524,customer524@example.com,78,USA,2024-12-27 11:49:09.860952,51+,48172.89,8028.815,6.0,2025-09-16 11:49:10.712911
525,Customer_525,customer525@example.com,49,USA,2025-07-27 11:49:09.860952,36-50,48576.4,9715.28,5.0,2025-06-13 11:49:16.670916
526,Customer_526,customer526@example.com,33,France,2025-06-18 11:49:09.860952,26-35,32400.91,5400.151666666667,6.0,2025-08-15 11:49:11.329276
527,Customer_527,customer527@example.com,42,Germany,2024-10-20 11:49:09.860952,36-50,8792.88,2930.9599999999996,3.0,2025-08-23 11:49:12.674597
528,Customer_528,customer528@example.com,60,Australia,2023-11-21 11:49:09.860952,51+,23849.25,4769.85,5.0,2025-06-22 11:49:14.585776
529,Customer_529,customer529@example.com,78,France,2024-08-31 11:49:09.860952,51+,7984.52,7984.52,1.0,2024-12-21 11:49:14.512202
530,Customer_530,customer530@example.com,55,Australia,2025-05-29 11:49:09.860952,51+,24690.66,12345.33,2.0,2025-06-29 11:49:12.492706
531,Customer_531,customer531@example.com,74,Germany,2024-01-03 11:49:09.860952,51+,66431.88,8303.985,8.0,2025-10-25 11:49:14.969308
532,Customer_532,customer532@example.com,24,Germany,2024-02-12 11:49:09.860952,18-25,10032.130000000001,5016.0650000000005,2.0,2025-04-20 11:49:13.537536
533,Customer_533,customer533@example.com,44,Canada,2025-10-01 11:49:09.860952,36-50,68944.0,11490.666666666666,6.0,2025-10-18 11:49:11.889484
534,Customer_534,customer534@example.com,62,Canada,2025-03-26 11:49:09.860952,51+,3608.24,3608.24,1.0,2025-10-28 11:49:14.542108
535,Customer_535,customer535@example.com,46,Germany,2025-03-07 11:49:09.860952,36-50,33899.79,6779.9580000000005,5.0,2025-10-13 11:49:16.561433
536,Customer_536,customer536@example.com,72,Canada,2025-07-25 11:49:09.860952,51+,25039.760000000002,6259.9400000000005,4.0,2025-06-07 11:49:14.294099
537,Customer_537,customer537@example.com,80,Australia,2024-10-23 11:49:09.860952,51+,45434.08,6490.582857142857,7.0,2025-10-25 11:49:12.454744
538,Customer_538,customer538@example.com,52,Australia,2024-11-01 11:49:09.860952,51+,42387.18,7064.53,6.0,2025-07-19 11:49:14.773198
539,Customer_539,customer539@example.com,21,Germany,2025-01-25 11:49:09.860952,18-25,19262.980000000003,9631.490000000002,2.0,2025-04-20 11:49:13.973037
540,Customer_540,customer540@example.com,30,USA,2024-07-26 11:49:09.860952,26-35,38358.0,7671.6,5.0,2025-10-14 11:49:12.970002
541,Customer_541,customer541@example.com,23,Australia,2025-03-31 11:49:09.860952,18-25,21248.21,7082.736666666667,3.0,2025-08-23 11:49:10.394273
542,Customer_542,customer542@example.com,59,Australia,2024-03-02 11:49:09.860952,51+,87623.22,10952.9025,8.0,2025-09-09 11:49:11.470278
543,Customer_543,customer543@example.com,80,USA,2025-09-13 11:49:09.860952,51+,24935.09,6233.7725,4.0,2025-08-07 11:49:13.774178
544,Customer_544,customer544@example.com,68,Canada,2025-02-27 11:49:09.860952,51+,40386.62,13462.206666666667,3.0,2025-08-07 11:49:13.074934
545,Customer_545,customer545@example.com,26,France,2025-04-07 11:49:09.860952,26-35,7429.82,2476.6066666666666,3.0,2025-10-31 11:49:11.475274
546,Customer_546,customer546@example.com,22,France,2025-04-05 11:49:09.860952,18-25,56805.32,14201.33,4.0,2025-08-28 11:49:14.940669
547,Customer_547,customer547@example.com,55,UK,2025-03-10 11:49:09.860952,51+,30887.95,5147.991666666667,6.0,2025-08-29 11:49:12.891285
548,Customer_548,customer548@example.com,39,UK,2024-03-03 11:49:09.860952,36-50,25017.449999999997,8339.15,3.0,2025-07-05 11:49:11.165072
549,Customer_549,customer549@example.com,18,Canada,2025-06-08 11:49:09.860952,18-25,36204.42,6034.07,6.0,2025-08-16 11:49:15.791808
550,Customer_550,customer550@example.com,26,France,2025-02-20 11:49:09.860952,26-35,55319.68,11063.936,5.0,2025-02-28 11:49:10.918255
551,Customer_551,customer551@example.com,69,UK,2025-07-14 11:49:09.860952,51+,80955.16,10119.395,8.0,2025-10-27 11:49:14.627766
552,Customer_552,customer552@example.com,60,USA,2025-06-22 11:49:09.860952,51+,30092.95,6018.59,5.0,2025-06-28 11:49:12.096010
553,Customer_553,customer553@example.com,18,Canada,2025-03-05 11:49:09.860952,18-25,56077.98,11215.596000000001,5.0,2025-09-16 11:49:12.310507
554,Customer_554,customer554@example.com,55,Canada,2025-10-18 11:49:09.860952,51+,17671.61,4417.9025,4.0,2025-10-24 11:49:11.649000
555,Customer_555,customer555@example.com,29,Canada,2025-09-11 11:49:09.860952,26-35,27109.65,6777.4125,4.0,2025-09-22 11:49:11.580092
556,Customer_556,customer556@example.com,26,Australia,2024-08-29 11:49:09.860952,26-35,52360.5,13090.125,4.0,2025-11-02 11:49:13.343875
557,Customer_557,customer557@example.com,51,USA,2025-08-30 11:49:09.860952,51+,39884.3,9971.075,4.0,2025-07-20 11:49:14.169262
558,Customer_558,customer558@example.com,48,Germany,2024-10-29 11:49:09.860952,36-50,31482.78,10494.26,3.0,2025-04-16 11:49:10.423585
559,Customer_559,customer559@example.com,50,France,2025-07-15 11:49:09.860952,36-50,21928.51,3654.7516666666666,6.0,2025-09-22 11:49:13.489432
560,Customer_560,customer560@example.com,46,France,2025-03-22 11:49:09.860952,36-50,80604.05,11514.864285714286,7.0,2025-10-26 11:49:14.883961
561,Customer_561,customer561@example.com,78,France,2025-09-20 11:49:09.860952,51+,83502.45999999999,9278.05111111111,9.0,2025-08-21 11:49:14.772196
562,Customer_562,customer562@example.com,64,Australia,2024-05-19 11:49:09.860952,51+,13819.86,6909.93,2.0,2025-09-11 11:49:12.829446
563,Customer_563,customer563@example.com,37,Germany,2024-01-15 11:49:09.860952,36-50,,,,
564,Customer_564,customer564@example.com,79,USA,2025-09-02 11:49:09.860952,51+,17739.79,5913.263333333333,3.0,2025-11-01 11:49:14.042041
565,Customer_565,customer565@example.com,48,Germany,2024-08-24 11:49:09.860952,36-50,9887.7,9887.7,1.0,2025-01-19 11:49:11.719833
566,Customer_566,customer566@example.com,61,USA,2024-06-19 11:49:09.860952,51+,63821.86,7091.317777777778,9.0,2025-09-07 11:49:13.428744
567,Customer_567,customer567@example.com,63,Germany,2025-08-20 11:49:09.860952,51+,31768.92,5294.82,6.0,2025-06-28 11:49:16.725199
568,Customer_568,customer568@example.com,75,USA,2024-12-09 11:49:09.860952,51+,33857.22,8464.305,4.0,2025-05-24 11:49:12.887274
569,Customer_569,customer569@example.com,56,UK,2025-08-28 11:49:09.860952,51+,35837.939999999995,7167.587999999999,5.0,2025-04-12 11:49:15.080977
570,Customer_570,customer570@example.com,26,Canada,2024-02-03 11:49:09.860952,26-35,13505.52,2701.1040000000003,5.0,2025-10-28 11:49:12.688598
571,Customer_571,customer571@example.com,58,France,2024-04-21 11:49:09.860952,51+,40214.58,6702.43,6.0,2025-09-03 11:49:12.756608
572,Customer_572,customer572@example.com,63,Canada,2024-10-09 11:49:09.860952,51+,64432.5,9204.642857142857,7.0,2025-09-17 11:49:15.499751
573,Customer_573,customer573@example.com,56,France,2025-01-06 11:49:09.860952,51+,43364.71,7227.451666666667,6.0,2025-09-28 11:49:14.852702
574,Customer_574,customer574@example.com,47,France,2024-02-23 11:49:09.861952,36-50,56692.43,8098.918571428571,7.0,2025-09-10 11:49:13.244448
