customer_id,name,email,age,country,registration_date
748,Customer_748,customer748@example.com,51,Germany,2025-07-13 11:49:09.862953
749,Customer_749,customer749@example.com,67,Canada,2025-03-05 11:49:09.862953
750,Customer_750,customer750@example.com,37,USA,2025-09-16 11:49:09.862953
751,Customer_751,customer751@example.com,33,Germany,2024-01-19 11:49:09.862953
752,Customer_752,customer752@example.com,68,France,2024-07-23 11:49:09.862953
753,Customer_753,customer753@example.com,22,USA,2024-06-10 11:49:09.862953
754,Customer_754,customer754@example.com,56,France,2025-10-18 11:49:09.862953
755,Customer_755,customer755@example.com,58,France,2024-03-25 11:49:09.862953
756,Customer_756,customer756@example.com,33,Australia,2025-06-09 11:49:09.862953
757,Customer_757,customer757@example.com,36,Germany,2025-11-02 11:49:09.862953
758,Customer_758,customer758@example.com,57,Canada,2025-03-02 11:49:09.862953
759,Customer_759,customer759@example.com,54,Germany,2025-04-26 11:49:09.862953
760,Customer_760,customer760@example.com,60,Australia,2025-08-08 11:49:09.862953
761,Customer_761,customer761@example.com,51,Canada,2025-08-26 11:49:09.862953
762,Customer_762,customer762@example.com,79,France,2024-04-25 11:49:09.862953
763,Customer_763,customer763@example.com,50,France,2024-04-15 11:49:09.862953
764,Customer_764,customer764@example.com,19,Germany,2024-07-10 11:49:09.862953
765,Customer_765,customer765@example.com,20,Australia,2024-10-03 11:49:09.862953
766,Customer_766,customer766@example.com,80,Canada,2025-02-17 11:49:09.862953
767,Customer_767,customer767@example.com,65,USA,2024-11-03 11:49:09.862953
768,Customer_768,customer768@example.com,68,USA,2024-11-15 11:49:09.862953
769,Customer_769,customer769@example.com,33,Australia,2024-01-01 11:49:09.862953
770,Customer_770,customer770@example.com,58,USA,2024-03-18 11:49:09.862953
771,Customer_771,customer771@example.com,65,Canada,2025-06-20 11:49:09.862953
772,Customer_772,customer772@example.com,20,Canada,2024-04-23 11:49:09.862953
773,Customer_773,customer773@example.com,39,Australia,2025-05-08 11:49:09.862953
774,Customer_774,customer774@example.com,71,Australia,2024-07-16 11:49:09.862953
775,Customer_775,customer775@example.com,80,Australia,2024-07-01 11:49:09.862953
776,Customer_776,customer776@example.com,58,UK,2025-06-18 11:49:09.862953
777,Customer_777,customer777@example.com,22,Australia,2024-07-23 11:49:09.862953
778,Customer_778,customer778@example.com,20,Canada,2025-04-11 11:49:09.862953
779,Customer_779,customer779@example.com,20,UK,2025-09-22 11:49:09.862953
780,Customer_780,customer780@example.com,38,Canada,2024-05-25 11:49:09.862953
781,Customer_781,customer781@example.com,43,France,2024-07-07 11:49:09.862953
782,Customer_782,customer782@example.com,34,USA,2024-01-11 11:49:09.862953
783,Customer_783,customer783@example.com,30,Canada,2024-11-03 11:49:09.862953
784,Customer_784,customer784@example.com,73,USA,2024-01-02 11:49:09.862953
785,Customer_785,customer785@example.com,39,Canada,2025-06-29 11:49:09.862953
786,Customer_786,customer786@example.com,69,Canada,2024-08-13 11:49:09.862953
787,Customer_787,customer787@example.com,74,Germany,2024-08-10 11:49:09.862953
788,Customer_788,customer788@example.com,75,Germany,2024-11-21 11:49:09.862953
789,Customer_789,customer789@example.com,80,UK,2024-06-13 11:49:09.862953
790,Customer_790,customer790@example.com,62,Germany,2024-10-23 11:49:09.862953
791,Customer_791,customer791@example.com,77,France,2025-02-03 11:49:09.862953
792,Customer_792,customer792@example.com,69,USA,2024-08-26 11:49:09.862953
793,Customer_793,customer793@example.com,23,Germany,2024-02-26 11:49:09.862953
794,Customer_794,customer794@example.com,70,UK,2024-04-24 11:49:09.862953
795,Customer_795,customer795@example.com,36,Canada,2025-07-21 11:49:09.862953
796,Customer_796,customer796@example.com,23,Canada,2023-12-28 11:49:09.862953
797,Customer_797,customer797@example.com,36,Canada,2024-08-04 11:49:09.862953
798,Customer_798,customer798@example.com,56,Australia,2024-08-24 11:49:09.862953
799,Customer_799,customer799@example.com,28,Australia,2024-08-06 11:49:09.862953
800,Customer_800,customer800@example.com,40,Germany,2025-09-21 11:49:09.862953
801,Customer_801,customer801@example.com,64,Canada,2024-02-13 11:49:09.862953
802,Customer_802,customer802@example.com,45,Canada,2024-01-19 11:49:09.862953
803,Customer_803,customer803@example.com,80,USA,2025-08-19 11:49:09.862953
804,Customer_804,customer804@example.com,60,Australia,2024-09-14 11:49:09.862953
805,Customer_805,customer805@example.com,41,France,2023-12-09 11:49:09.862953
806,Customer_806,customer806@example.com,28,USA,2025-06-10 11:49:09.862953
807,Customer_807,customer807@example.com,72,France,2023-12-10 11:49:09.862953
808,Customer_808,customer808@example.com,68,Germany,2025-09-29 11:49:09.862953
809,Customer_809,customer809@example.com,26,USA,2025-03-07 11:49:09.862953
810,Customer_810,customer810@example.com,67,Australia,2024-10-24 11:49:09.862953
811,Customer_811,customer811@example.com,41,Germany,2024-04-02 11:49:09.862953
812,Customer_812,customer812@example.com,20,France,2025-05-30 11:49:09.862953
813,Customer_813,customer813@example.com,61,Germany,2024-10-20 11:49:09.862953
814,Customer_814,customer814@example.com,41,Germany,2025-08-17 11:49:09.862953
815,Customer_815,customer815@example.com,54,UK,2024-05-10 11:49:09.862953
816,Customer_816,customer816@example.com,41,Germany,2024-12-17 11:49:09.862953
817,Customer_817,customer817@example.com,59,Canada,2025-02-21 11:49:09.862953
818,Customer_818,customer818@example.com,79,USA,2025-10-08 11:49:09.862953
819,Customer_819,customer819@example.com,65,UK,2024-06-10 11:49:09.862953
820,Customer_820,customer820@example.com,51,Germany,2024-04-07 11:49:09.862953
821,Customer_821,customer821@example.com,25,Canada,2025-02-10 11:49:09.862953
822,Customer_822,customer822@example.com,63,Germany,2025-03-29 11:49:09.862953
823,Customer_823,customer823@example.com,57,Canada,2023-11-24 11:49:09.862953
824,Customer_824,customer824@example.com,76,Germany,2025-04-13 11:49:09.862953
825,Customer_825,customer825@example.com,25,UK,2025-08-20 11:49:09.862953
826,Customer_826,customer826@example.com,46,UK,2024-08-05 11:49:09.862953
827,Customer_827,customer827@example.com,23,Australia,2024-12-11 11:49:09.862953
828,Customer_828,customer828@example.com,60,Canada,2023-11-08 11:49:09.862953
829,Customer_829,customer829@example.com,22,France,2024-04-27 11:49:09.862953
830,Customer_830,customer830@example.com,36,Canada,2025-05-26 11:49:09.862953
831,Customer_831,customer831@example.com,63,Australia,2023-11-17 11:49:09.862953
832,Customer_832,customer832@example.com,58,UK,2024-10-29 11:49:09.862953
833,Customer_833,customer833@example.com,50,UK,2025-07-02 11:49:09.862953
834,Customer_834,customer834@example.com,30,UK,2025-03-06 11:49:09.862953
835,Customer_835,customer835@example.com,68,Germany,2025-10-08 11:49:09.862953
836,Customer_836,customer836@example.com,41,France,2024-03-27 11:49:09.862953
837,Customer_837,customer837@example.com,41,Germany,2024-04-18 11:49:09.862953
838,Customer_838,customer838@example.com,26,France,2025-08-07 11:49:09.862953
839,Customer_839,customer839@example.com,22,Canada,2024-09-22 11:49:09.862953
840,Customer_840,customer840@example.com,63,Australia,2024-07-01 11:49:09.862953
841,Customer_841,customer841@example.com,51,Germany,2024-09-10 11:49:09.862953
842,Customer_842,customer842@example.com,70,France,2025-08-20 11:49:09.862953
843,Customer_843,customer843@example.com,26,Canada,2024-01-16 11:49:09.862953
844,Customer_844,customer844@example.com,22,Germany,2024-07-14 11:49:09.862953
845,Customer_845,customer845@example.com,61,France,2024-11-16 11:49:09.862953
846,Customer_846,customer846@example.com,26,France,2024-01-18 11:49:09.862953
847,Customer_847,customer847@example.com,55,UK,2025-06-24 11:49:09.862953
848,Customer_848,customer848@example.com,45,France,2025-09-08 11:49:09.862953
849,Customer_849,customer849@example.com,71,USA,2024-05-22 11:49:09.862953
850,Customer_850,customer850@example.com,27,Canada,2025-05-19 11:49:09.862953
851,Customer_851,customer851@example.com,28,Canada,2023-11-08 11:49:09.862953
852,Customer_852,customer852@example.com,32,Canada,2024-05-21 11:49:09.862953
853,Customer_853,customer853@example.com,75,Canada,2025-08-15 11:49:09.862953
854,Customer_854,customer854@example.com,34,UK,2024-01-23 11:49:09.862953
855,Customer_855,customer855@example.com,79,France,2025-01-26 11:49:09.862953
856,Customer_856,customer856@example.com,26,Australia,2024-12-28 11:49:09.862953
857,Customer_857,customer857@example.com,57,France,2025-07-31 11:49:09.862953
858,Customer_858,customer858@example.com,50,Australia,2025-05-15 11:49:09.863952
859,Customer_859,customer859@example.com,55,France,2025-05-30 11:49:09.863952
860,Customer_860,customer860@example.com,28,Australia,2024-02-03 11:49:09.863952
861,Customer_861,customer861@example.com,64,France,2024-11-23 11:49:09.863952
862,Customer_862,customer862@example.com,71,France,2025-09-22 11:49:09.863952
863,Customer_863,customer863@example.com,70,USA,2025-08-12 11:49:09.863952
864,Customer_864,customer864@example.com,20,Australia,2024-03-23 11:49:09.863952
865,Customer_865,customer865@example.com,34,Australia,2025-04-02 11:49:09.863952
866,Customer_866,customer866@example.com,67,France,2024-09-03 11:49:09.863952
867,Customer_867,customer867@example.com,57,Australia,2025-10-03 11:49:09.863952
868,Customer_868,customer868@example.com,49,Australia,2024-04-24 11:49:09.863952
869,Customer_869,customer869@example.com,36,Australia,2024-12-29 11:49:09.863952
870,Customer_870,customer870@example.com,48,UK,2023-12-03 11:49:09.863952
871,Customer_871,customer871@example.com,43,Canada,2024-07-27 11:49:09.863952
872,Customer_872,customer872@example.com,22,Australia,2025-09-03 11:49:09.863952
873,Customer_873,customer873@example.com,28,Germany,2024-09-04 11:49:09.863952
874,Customer_874,customer874@example.com,48,Germany,2025-04-09 11:49:09.863952
875,Customer_875,customer875@example.com,39,France,2025-06-09 11:49:09.863952
876,Customer_876,customer876@example.com,38,Australia,2024-12-12 11:49:09.863952
877,Customer_877,customer877@example.com,64,Canada,2024-09-21 11:49:09.863952
878,Customer_878,customer878@example.com,26,Canada,2024-05-25 11:49:09.863952
879,Customer_879,customer879@example.com,53,USA,2024-12-12 11:49:09.863952
880,Customer_880,customer880@example.com,33,Germany,2025-07-01 11:49:09.863952
881,Customer_881,customer881@example.com,35,Germany,2025-02-23 11:49:09.863952
882,Customer_882,customer882@example.com,27,USA,2025-09-13 11:49:09.863952
883,Customer_883,customer883@example.com,36,Germany,2024-02-12 11:49:09.863952
884,Customer_884,customer884@example.com,44,UK,2025-05-24 11:49:09.863952
885,Customer_885,customer885@example.com,70,Canada,2024-03-22 11:49:09.863952
886,Customer_886,customer886@example.com,64,Canada,2025-04-23 11:49:09.863952
887,Customer_887,customer887@example.com,66,UK,2024-06-11 11:49:09.863952
888,Customer_888,customer888@example.com,50,Germany,2024-06-11 11:49:09.863952
889,Customer_889,customer889@example.com,74,Canada,2024-06-12 11:49:09.863952
890,Customer_890,customer890@example.com,19,USA,2024-09-27 11:49:09.863952
891,Customer_891,customer891@example.com,50,Germany,2025-03-02 11:49:09.863952
892,Customer_892,customer892@example.com,31,France,2024-11-07 11:49:09.863952
893,Customer_893,customer893@example.com,21,USA,2025-01-19 11:49:09.863952
894,Customer_894,customer894@example.com,49,France,2024-01-04 11:49:09.863952
895,Customer_895,customer895@example.com,61,Germany,2025-01-15 11:49:09.863952
896,Customer_896,customer896@example.com,52,USA,2025-07-16 11:49:09.863952
897,Customer_897,customer897@example.com,45,UK,2025-02-06 11:49:09.863952
898,Customer_898,customer898@example.com,64,Canada,2024-09-17 11:49:09.863952
899,Customer_899,customer899@example.com,41,USA,2024-09-19 11:49:09.863952
900,Customer_900,customer900@example.com,21,France,2024-04-07 11:49:09.863952
901,Customer_901,customer901@example.com,30,Canada,2024-04-16 11:49:09.863952
902,Customer_902,customer902@example.com,36,USA,2024-10-04 11:49:09.863952
903,Customer_903,customer903@example.com,50,Germany,2024-04-19 11:49:09.863952
904,Customer_904,customer904@example.com,35,France,2023-12-08 11:49:09.863952
905,Customer_905,customer905@example.com,57,USA,2025-06-25 11:49:09.863952
906,Customer_906,customer906@example.com,80,USA,2024-09-26 11:49:09.863952
907,Customer_907,customer907@example.com,41,Canada,2024-04-11 11:49:09.863952
908,Customer_908,customer908@example.com,78,Canada,2025-06-09 11:49:09.863952
909,Customer_909,customer909@example.com,30,France,2024-05-31 11:49:09.863952
910,Customer_910,customer910@example.com,43,France,2025-09-23 11:49:09.863952
911,Customer_911,customer911@example.com,20,USA,2025-06-16 11:49:09.863952
912,Customer_912,customer912@example.com,63,Canada,2024-07-06 11:49:09.863952
913,Customer_913,customer913@example.com,51,Germany,2025-06-04 11:49:09.863952
914,Customer_914,customer914@example.com,56,France,2025-06-13 11:49:09.863952
915,Customer_915,customer915@example.com,38,France,2024-12-12 11:49:09.863952
916,Customer_916,customer916@example.com,28,Germany,2024-02-11 11:49:09.863952
917,Customer_917,customer917@example.com,65,Canada,2024-03-06 11:49:09.863952
918,Customer_918,customer918@example.com,39,France,2024-05-31 11:49:09.863952
919,Customer_919,customer919@example.com,52,Germany,2023-11-09 11:49:09.863952
920,Customer_920,customer920@example.com,54,Canada,2024-07-05 11:49:09.863952
921,Customer_921,customer921@example.com,70,USA,2024-10-22 11:49:09.863952
922,Customer_922,customer922@example.com,39,Australia,2025-07-14 11:49:09.863952
923,Customer_923,customer923@example.com,80,Germany,2024-03-16 11:49:09.863952
924,Customer_924,customer924@example.com,37,Australia,2023-11-30 11:49:09.863952
925,Customer_925,customer925@example.com,58,USA,2024-03-02 11:49:09.863952
926,Customer_926,customer926@example.com,48,Canada,2024-01-02 11:49:09.863952
927,Customer_927,customer927@example.com,68,France,2024-03-22 11:49:09.863952
928,Customer_928,customer928@example.com,32,Australia,2025-09-12 11:49:09.863952
929,Customer_929,customer929@example.com,55,Germany,2025-05-13 11:49:09.863952
930,Customer_930,customer930@example.com,51,Australia,2024-02-08 11:49:09.863952
931,Customer_931,customer931@example.com,67,Germany,2025-06-05 11:49:09.863952
932,Customer_932,customer932@example.com,70,Australia,2025-02-28 11:49:09.863952
933,Customer_933,customer933@example.com,20,France,2023-11-17 11:49:09.863952
934,Customer_934,customer934@example.com,25,UK,2025-10-15 11:49:09.863952
935,Customer_935,customer935@example.com,46,Canada,2024-09-01 11:49:09.863952
936,Customer_936,customer936@example.com,27,Germany,2023-11-27 11:49:09.863952
937,Customer_937,customer937@example.com,31,Germany,2024-06-08 11:49:09.863952
938,Customer_938,customer938@example.com,67,France,2024-07-09 11:49:09.863952
939,Customer_939,customer939@example.com,73,Australia,2025-09-01 11:49:09.863952
940,Customer_940,customer940@example.com,63,UK,2024-05-21 11:49:09.863952
941,Customer_941,customer941@example.com,31,France,2024-12-06 11:49:09.863952
942,Customer_942,customer942@example.com,60,Germany,2024-05-14 11:49:09.863952
943,Customer_943,customer943@example.com,42,Canada,2025-05-10 11:49:09.863952
944,Customer_944,customer944@example.com,47,France,2024-11-18 11:49:09.863952
945,Customer_945,customer945@example.com,52,Canada,2023-12-12 11:49:09.863952
946,Customer_946,customer946@example.com,67,Australia,2023-12-07 11:49:09.863952
947,Customer_947,customer947@example.com,59,Australia,2025-02-06 11:49:09.863952
948,Customer_948,customer948@example.com,57,Germany,2025-04-21 11:49:09.863952
949,Customer_949,customer949@example.com,79,UK,2025-01-22 11:49:09.863952
950,Customer_950,customer950@example.com,53,Canada,2025-03-18 11:49:09.863952
951,Customer_951,customer951@example.com,78,Canada,2025-01-12 11:49:09.863952
952,Customer_952,customer952@example.com,63,UK,2023-11-28 11:49:09.863952
953,Customer_953,customer953@example.com,63,Germany,2024-12-14 11:49:09.863952
954,Customer_954,customer954@example.com,48,Canada,2024-04-09 11:49:09.863952
955,Customer_955,customer955@example.com,77,Australia,2025-01-27 11:49:09.863952
956,Customer_956,customer956@example.com,36,USA,2024-03-26 11:49:09.863952
957,Customer_957,customer957@example.com,61,France,2024-10-11 11:49:09.863952
958,Customer_958,customer958@example.com,75,Germany,2024-11-15 11:49:09.863952
959,Customer_959,customer959@example.com,79,UK,2025-01-10 11:49:09.863952
960,Customer_960,customer960@example.com,20,Canada,2025-08-15 11:49:09.863952
961,Customer_961,customer961@example.com,40,Germany,2024-01-02 11:49:09.863952
962,Customer_962,customer962@example.com,34,Australia,2024-07-01 11:49:09.863952
963,Customer_963,customer963@example.com,31,UK,2024-05-01 11:49:09.863952
964,Customer_964,customer964@example.com,35,France,2023-11-22 11:49:09.863952
965,Customer_965,customer965@example.com,35,UK,2025-07-15 11:49:09.863952
966,Customer_966,customer966@example.com,57,Australia,2024-03-13 11:49:09.863952
967,Customer_967,customer967@example.com,33,UK,2025-09-13 11:49:09.863952
968,Customer_968,customer968@example.com,60,France,2025-03-17 11:49:09.863952
969,Customer_969,customer969@example.com,58,UK,2025-09-11 11:49:09.863952
970,Customer_970,customer970@example.com,24,Germany,2024-11-30 11:49:09.863952
971,Customer_971,customer971@example.com,63,Germany,2025-07-24 11:49:09.863952
972,Customer_972,customer972@example.com,61,UK,2025-10-29 11:49:09.863952
973,Customer_973,customer973@example.com,79,France,2025-05-26 11:49:09.863952
974,Customer_974,customer974@example.com,44,Australia,2024-07-04 11:49:09.863952
975,Customer_975,customer975@example.com,48,Australia,2025-04-13 11:49:09.863952
976,Customer_976,customer976@example.com,66,Canada,2024-12-10 11:49:09.863952
977,Customer_977,customer977@example.com,36,Australia,2025-09-04 11:49:09.863952
978,Customer_978,customer978@example.com,76,USA,2024-01-06 11:49:09.863952
979,Customer_979,customer979@example.com,54,UK,2024-05-05 11:49:09.863952
980,Customer_980,customer980@example.com,65,Australia,2025-09-26 11:49:09.863952
981,Customer_981,customer981@example.com,76,UK,2024-09-02 11:49:09.863952
982,Customer_982,customer982@example.com,74,UK,2025-09-27 11:49:09.863952
983,Customer_983,customer983@example.com,71,Germany,2024-06-14 11:49:09.863952
984,Customer_984,customer984@example.com,29,Australia,2025-01-11 11:49:09.863952
985,Customer_985,customer985@example.com,74,USA,2025-10-25 11:49:09.863952
986,Customer_986,customer986@example.com,37,France,2024-02-25 11:49:09.863952
987,Customer_987,customer987@example.com,24,Canada,2025-01-16 11:49:09.863952
988,Customer_988,customer988@example.com,47,Australia,2024-04-26 11:49:09.863952
989,Customer_989,customer989@example.com,51,Germany,2025-06-19 11:49:09.863952
990,Customer_990,customer990@example.com,72,France,2024-07-12 11:49:09.863952
991,Customer_991,customer991@example.com,35,UK,2025-07-11 11:49:09.863952
992,Customer_992,customer992@example.com,39,UK,2024-07-22 11:49:09.863952
993,Customer_993,customer993@example.com,59,Canada,2025-04-27 11:49:09.863952
994,Customer_994,customer994@example.com,18,Australia,2024-11-23 11:49:09.863952
995,Customer_995,customer995@example.com,68,Canada,2024-04-01 11:49:09.863952
996,Customer_996,customer996@example.com,61,UK,2025-05-08 11:49:09.863952
997,Customer_997,customer997@example.com,57,Australia,2024-09-14 11:49:09.863952
998,Customer_998,customer998@example.com,70,Germany,2024-05-25 11:49:09.863952
999,Customer_999,customer999@example.com,38,USA,2024-09-19 11:49:09.864961
1000,Customer_1000,customer1000@example.com,60,USA,2025-04-28 11:49:09.864961
